Device Name,D2 - 2635257,,,,,,,,,,,
Device Model,Kestrel DROP 2,,,,,,,,,,,
Serial Number,2635257,,,,,,,,,,,
FORMATTED DATE_TIME,Temperature,Relative Humidity,Heat Index,Dew Point,Data Type,Record name,Start time,Duration (H:M:S),Location description,Location address,Location coordinates,Notes
YYYY-MM-DD HH:MM:SS,°F,%,°F,°F,,,,,,,,
"Jul 28, 2021 / 9:47:00 PM",75.5,42.6,73.4,51.2,point,,,,,,,
"Jul 28, 2021 / 9:47:30 PM",75.5,42.6,73.4,51.1,point,,,,,,,
"Jul 28, 2021 / 9:48:00 PM",75.5,42.6,73.4,51.2,point,,,,,,,
"Jul 28, 2021 / 9:48:30 PM",75.5,42.6,73.4,51.1,point,,,,,,,
"Jul 28, 2021 / 9:49:00 PM",75.5,42.6,73.4,51.1,point,,,,,,,
"Jul 28, 2021 / 9:49:30 PM",75.4,42.6,73.4,51.1,point,,,,,,,
"Jul 28, 2021 / 9:50:00 PM",75.4,42.6,73.4,51.1,point,,,,,,,
"Jul 28, 2021 / 9:50:30 PM",75.5,42.6,73.4,51.1,point,,,,,,,
"Jul 28, 2021 / 9:51:00 PM",75.4,42.6,73.4,51.1,point,,,,,,,
"Jul 28, 2021 / 9:51:30 PM",75.4,42.6,73.4,51.1,point,,,,,,,
"Jul 28, 2021 / 9:52:00 PM",75.4,42.6,73.4,51.1,point,,,,,,,
"Jul 28, 2021 / 9:52:30 PM",75.4,42.6,73.4,51.1,point,,,,,,,
"Jul 28, 2021 / 9:53:00 PM",75.4,42.6,73.4,51.1,point,,,,,,,
"Jul 28, 2021 / 9:53:30 PM",75.4,42.6,73.4,51.1,point,,,,,,,
"Jul 28, 2021 / 9:54:00 PM",75.4,42.6,73.4,51.1,point,,,,,,,
"Jul 28, 2021 / 9:54:30 PM",75.4,42.6,73.4,51.1,point,,,,,,,
"Jul 28, 2021 / 9:55:00 PM",75.4,42.6,73.4,51.1,point,,,,,,,
"Jul 28, 2021 / 9:55:30 PM",75.4,42.6,73.4,51.1,point,,,,,,,
"Jul 28, 2021 / 9:56:00 PM",75.4,42.6,73.4,51.1,point,,,,,,,
"Jul 28, 2021 / 9:56:30 PM",75.4,42.6,73.4,51.1,point,,,,,,,
"Jul 28, 2021 / 9:57:00 PM",75.4,42.6,73.4,51.1,point,,,,,,,
"Jul 28, 2021 / 9:57:30 PM",75.4,42.6,73.4,51.1,point,,,,,,,
"Jul 28, 2021 / 9:58:00 PM",75.4,42.6,73.4,51.1,point,,,,,,,
"Jul 28, 2021 / 9:58:30 PM",75.3,42.6,73.2,51.1,point,,,,,,,
"Jul 28, 2021 / 9:59:00 PM",75.4,42.6,73.4,51.1,point,,,,,,,
"Jul 28, 2021 / 9:59:30 PM",75.3,42.7,73.2,51.1,point,,,,,,,
"Jul 28, 2021 / 10:00:00 PM",75.4,42.7,73.4,51.1,point,,,,,,,
"Jul 28, 2021 / 10:00:30 PM",75.3,42.7,73.2,51.1,point,,,,,,,
"Jul 28, 2021 / 10:01:00 PM",75.3,42.7,73.2,51.1,point,,,,,,,
"Jul 28, 2021 / 10:01:30 PM",75.3,42.7,73.2,51.1,point,,,,,,,
"Jul 28, 2021 / 10:02:00 PM",75.3,42.7,73.2,51.1,point,,,,,,,
"Jul 28, 2021 / 10:02:30 PM",75.3,42.7,73.2,51.1,point,,,,,,,
"Jul 28, 2021 / 10:03:00 PM",75.3,42.7,73.2,51.1,point,,,,,,,
"Jul 28, 2021 / 10:03:30 PM",75.3,42.7,73.2,51.1,point,,,,,,,
"Jul 28, 2021 / 10:04:00 PM",75.3,42.7,73.2,51.1,point,,,,,,,
"Jul 28, 2021 / 10:04:30 PM",75.3,42.7,73.2,51.1,point,,,,,,,
"Jul 28, 2021 / 10:05:00 PM",75.3,42.7,73.2,51.1,point,,,,,,,
"Jul 28, 2021 / 10:05:30 PM",75.3,42.7,73.2,51.1,point,,,,,,,
"Jul 28, 2021 / 10:06:00 PM",75.3,42.7,73.2,51.1,point,,,,,,,
"Jul 28, 2021 / 10:06:30 PM",75.3,42.7,73.2,51.1,point,,,,,,,
"Jul 28, 2021 / 10:07:00 PM",75.3,42.7,73.2,51.1,point,,,,,,,
"Jul 28, 2021 / 10:07:30 PM",75.3,42.7,73.2,51.1,point,,,,,,,
"Jul 28, 2021 / 10:08:00 PM",75.3,42.7,73.2,51.1,point,,,,,,,
"Jul 28, 2021 / 10:08:30 PM",75.3,42.7,73.2,51.1,point,,,,,,,
"Jul 28, 2021 / 10:09:00 PM",75.3,42.7,73.2,51.1,point,,,,,,,
"Jul 28, 2021 / 10:09:30 PM",75.3,42.7,73.2,51.1,point,,,,,,,
"Jul 28, 2021 / 10:10:00 PM",75.3,42.7,73.2,51.1,point,,,,,,,
"Jul 28, 2021 / 10:10:30 PM",75.3,42.7,73.2,51.1,point,,,,,,,
"Jul 28, 2021 / 10:11:00 PM",75.3,42.8,73.2,51.1,point,,,,,,,
"Jul 28, 2021 / 10:11:30 PM",75.3,42.8,73.2,51.1,point,,,,,,,
"Jul 28, 2021 / 10:12:00 PM",75.3,42.8,73.2,51.1,point,,,,,,,
"Jul 28, 2021 / 10:12:30 PM",75.3,42.8,73.2,51.1,point,,,,,,,
"Jul 28, 2021 / 10:13:00 PM",75.2,42.8,73.2,51,point,,,,,,,
"Jul 28, 2021 / 10:13:30 PM",75.3,42.8,73.2,51.1,point,,,,,,,
"Jul 28, 2021 / 10:14:00 PM",75.2,42.8,73.2,51.1,point,,,,,,,
"Jul 28, 2021 / 10:14:30 PM",75.2,42.8,73.2,51.1,point,,,,,,,
"Jul 28, 2021 / 10:15:00 PM",75.2,42.8,73.2,51.1,point,,,,,,,
"Jul 28, 2021 / 10:15:30 PM",75.2,42.8,73.2,51.1,point,,,,,,,
"Jul 28, 2021 / 10:16:00 PM",75.2,42.8,73.2,51.1,point,,,,,,,
"Jul 28, 2021 / 10:16:30 PM",75.2,42.8,73.2,51.1,point,,,,,,,
"Jul 28, 2021 / 10:17:00 PM",75.2,42.8,73.2,51.1,point,,,,,,,
"Jul 28, 2021 / 10:17:30 PM",75.2,42.8,73.2,51.1,point,,,,,,,
"Jul 28, 2021 / 10:18:00 PM",75.2,42.8,73.2,51.1,point,,,,,,,
"Jul 28, 2021 / 10:18:30 PM",75.2,42.8,73.2,51.1,point,,,,,,,
"Jul 28, 2021 / 10:19:00 PM",75.2,42.8,73.2,51.1,point,,,,,,,
"Jul 28, 2021 / 10:19:30 PM",75.2,42.8,73.2,51.1,point,,,,,,,
"Jul 28, 2021 / 10:20:00 PM",75.2,42.8,73.2,51,point,,,,,,,
"Jul 28, 2021 / 10:20:30 PM",75.2,42.8,73.2,51.1,point,,,,,,,
"Jul 28, 2021 / 10:21:00 PM",75.2,42.8,73.2,51.1,point,,,,,,,
"Jul 28, 2021 / 10:21:30 PM",75.2,42.8,73.2,51.1,point,,,,,,,
"Jul 28, 2021 / 10:22:00 PM",75.2,42.8,73.2,51.1,point,,,,,,,
"Jul 28, 2021 / 10:22:30 PM",75.2,42.8,73.2,51.1,point,,,,,,,
"Jul 28, 2021 / 10:23:00 PM",75.2,42.8,73.2,51.1,point,,,,,,,
"Jul 28, 2021 / 10:23:30 PM",75.2,42.8,73.2,51.1,point,,,,,,,
"Jul 28, 2021 / 10:24:00 PM",75.1,42.9,73.2,51,point,,,,,,,
"Jul 28, 2021 / 10:24:30 PM",75.1,42.9,73.2,51,point,,,,,,,
"Jul 28, 2021 / 10:25:00 PM",75.1,42.9,73.2,51,point,,,,,,,
"Jul 28, 2021 / 10:25:30 PM",75.2,42.9,73.2,51.1,point,,,,,,,
"Jul 28, 2021 / 10:26:00 PM",75.1,42.9,73.2,51,point,,,,,,,
"Jul 28, 2021 / 10:26:30 PM",75.2,42.9,73.2,51.1,point,,,,,,,
"Jul 28, 2021 / 10:27:00 PM",75.1,42.9,73.2,51,point,,,,,,,
"Jul 28, 2021 / 10:27:30 PM",75.1,42.9,73.2,51,point,,,,,,,
"Jul 28, 2021 / 10:28:00 PM",75.1,42.9,73.2,51,point,,,,,,,
"Jul 28, 2021 / 10:28:30 PM",75.1,42.9,73.2,51,point,,,,,,,
"Jul 28, 2021 / 10:29:00 PM",75.1,42.9,73.2,51,point,,,,,,,
"Jul 28, 2021 / 10:29:30 PM",75.1,42.9,73.2,51.1,point,,,,,,,
"Jul 28, 2021 / 10:30:00 PM",75.1,42.9,73.2,51.1,point,,,,,,,
"Jul 28, 2021 / 10:30:30 PM",75.1,42.9,73.2,51,point,,,,,,,
"Jul 28, 2021 / 10:31:00 PM",75.1,42.9,73.2,51,point,,,,,,,
"Jul 28, 2021 / 10:31:30 PM",75.1,42.9,73.2,51,point,,,,,,,
"Jul 28, 2021 / 10:32:00 PM",75.1,42.9,73.2,51,point,,,,,,,
"Jul 28, 2021 / 10:32:30 PM",75.1,42.9,73.2,51.1,point,,,,,,,
"Jul 28, 2021 / 10:33:00 PM",75.1,42.9,73.2,51,point,,,,,,,
"Jul 28, 2021 / 10:33:30 PM",75.1,42.9,73.2,51,point,,,,,,,
"Jul 28, 2021 / 10:34:00 PM",75.1,42.9,73.2,51,point,,,,,,,
"Jul 28, 2021 / 10:34:30 PM",75.1,42.9,73.2,51,point,,,,,,,
"Jul 28, 2021 / 10:35:00 PM",75.1,42.9,73.2,51,point,,,,,,,
"Jul 28, 2021 / 10:35:30 PM",75.1,42.9,73.2,51,point,,,,,,,
"Jul 28, 2021 / 10:36:00 PM",75,42.9,73,51,point,,,,,,,
"Jul 28, 2021 / 10:36:30 PM",75.1,42.9,73.2,51,point,,,,,,,
"Jul 28, 2021 / 10:37:00 PM",75.1,42.9,73.2,51,point,,,,,,,
"Jul 28, 2021 / 10:37:30 PM",75.1,42.9,73.2,51,point,,,,,,,
"Jul 28, 2021 / 10:38:00 PM",75.1,43,73.2,51,point,,,,,,,
"Jul 28, 2021 / 10:38:30 PM",75.1,43,73.2,51,point,,,,,,,
"Jul 28, 2021 / 10:39:00 PM",75.1,43,73.2,51,point,,,,,,,
"Jul 28, 2021 / 10:39:30 PM",75.1,43,73.2,51,point,,,,,,,
"Jul 28, 2021 / 10:40:00 PM",75.1,43,73.2,51,point,,,,,,,
"Jul 28, 2021 / 10:40:30 PM",75.1,43,73.2,51,point,,,,,,,
"Jul 28, 2021 / 10:41:00 PM",75,43,73,51,point,,,,,,,
"Jul 28, 2021 / 10:41:30 PM",75.1,43,73.2,51,point,,,,,,,
"Jul 28, 2021 / 10:42:00 PM",75,43,73,51,point,,,,,,,
"Jul 28, 2021 / 10:42:30 PM",75,43,73,51,point,,,,,,,
"Jul 28, 2021 / 10:43:00 PM",75.1,43,73.2,51,point,,,,,,,
"Jul 28, 2021 / 10:43:30 PM",75,43,73,51,point,,,,,,,
"Jul 28, 2021 / 10:44:00 PM",75,43,73,51,point,,,,,,,
"Jul 28, 2021 / 10:44:30 PM",75.1,43,73.2,51.1,point,,,,,,,
"Jul 28, 2021 / 10:45:00 PM",75,43,73,51,point,,,,,,,
"Jul 28, 2021 / 10:45:30 PM",75,43,73,51,point,,,,,,,
"Jul 28, 2021 / 10:46:00 PM",75,43,73,51,point,,,,,,,
"Jul 28, 2021 / 10:46:30 PM",75,43,73,51,point,,,,,,,
"Jul 28, 2021 / 10:47:00 PM",75,43,73,51,point,,,,,,,
"Jul 28, 2021 / 10:47:30 PM",75,43.1,73,51,point,,,,,,,
"Jul 28, 2021 / 10:48:00 PM",75,43.1,73,51,point,,,,,,,
"Jul 28, 2021 / 10:48:30 PM",75,43.1,73,51,point,,,,,,,
"Jul 28, 2021 / 10:49:00 PM",75,43.1,73,51,point,,,,,,,
"Jul 28, 2021 / 10:49:30 PM",75,43.1,73,51,point,,,,,,,
"Jul 28, 2021 / 10:50:00 PM",75,43.1,73,51,point,,,,,,,
"Jul 28, 2021 / 10:50:30 PM",75,43.1,73,51,point,,,,,,,
"Jul 28, 2021 / 10:51:00 PM",75,43.1,73,51.1,point,,,,,,,
"Jul 28, 2021 / 10:51:30 PM",75,43.1,73,51,point,,,,,,,
"Jul 28, 2021 / 10:52:00 PM",75,43.1,73,51,point,,,,,,,
"Jul 28, 2021 / 10:52:30 PM",75,43.1,73,51,point,,,,,,,
"Jul 28, 2021 / 10:53:00 PM",75,43.1,73,51.1,point,,,,,,,
"Jul 28, 2021 / 10:53:30 PM",75,43.1,73,51,point,,,,,,,
"Jul 28, 2021 / 10:54:00 PM",75,43.1,73,51.1,point,,,,,,,
"Jul 28, 2021 / 10:54:30 PM",75,43.1,73,51.1,point,,,,,,,
"Jul 28, 2021 / 10:55:00 PM",75,43.1,73,51.1,point,,,,,,,
"Jul 28, 2021 / 10:55:30 PM",75,43.1,73,51.1,point,,,,,,,
"Jul 28, 2021 / 10:56:00 PM",74.9,43.1,73,51,point,,,,,,,
"Jul 28, 2021 / 10:56:30 PM",74.9,43.1,73,51,point,,,,,,,
"Jul 28, 2021 / 10:57:00 PM",74.9,43.1,73,51,point,,,,,,,
"Jul 28, 2021 / 10:57:30 PM",74.9,43.1,73,51,point,,,,,,,
"Jul 28, 2021 / 10:58:00 PM",74.9,43.1,73,51,point,,,,,,,
"Jul 28, 2021 / 10:58:30 PM",74.9,43.1,73,51,point,,,,,,,
"Jul 28, 2021 / 10:59:00 PM",74.9,43.1,73,51,point,,,,,,,
"Jul 28, 2021 / 10:59:30 PM",75,43.2,73,51.1,point,,,,,,,
"Jul 28, 2021 / 11:00:00 PM",74.9,43.2,73,51,point,,,,,,,
"Jul 28, 2021 / 11:00:30 PM",74.9,43.2,73,51,point,,,,,,,
"Jul 28, 2021 / 11:01:00 PM",74.9,43.2,73,51,point,,,,,,,
"Jul 28, 2021 / 11:01:30 PM",74.9,43.2,73,51,point,,,,,,,
"Jul 28, 2021 / 11:02:00 PM",74.9,43.2,73,51,point,,,,,,,
"Jul 28, 2021 / 11:02:30 PM",74.9,43.2,73,51,point,,,,,,,
"Jul 28, 2021 / 11:03:00 PM",74.9,43.1,73,51,point,,,,,,,
"Jul 28, 2021 / 11:03:30 PM",74.9,43.1,73,51,point,,,,,,,
"Jul 28, 2021 / 11:04:00 PM",74.9,43.2,73,51,point,,,,,,,
"Jul 28, 2021 / 11:04:30 PM",74.9,43.1,73,51,point,,,,,,,
"Jul 28, 2021 / 11:05:00 PM",74.9,43.2,73,51,point,,,,,,,
"Jul 28, 2021 / 11:05:30 PM",74.9,43.2,73,51,point,,,,,,,
"Jul 28, 2021 / 11:06:00 PM",74.9,43.2,73,51,point,,,,,,,
"Jul 28, 2021 / 11:06:30 PM",74.9,43.2,73,51,point,,,,,,,
"Jul 28, 2021 / 11:07:00 PM",74.9,43.2,73,51,point,,,,,,,
"Jul 28, 2021 / 11:07:30 PM",74.9,43.2,73,51,point,,,,,,,
"Jul 28, 2021 / 11:08:00 PM",74.9,43.2,73,51.1,point,,,,,,,
"Jul 28, 2021 / 11:08:30 PM",74.9,43.2,73,51,point,,,,,,,
"Jul 28, 2021 / 11:09:00 PM",74.9,43.2,73,51,point,,,,,,,
"Jul 28, 2021 / 11:09:30 PM",74.9,43.2,73,51.1,point,,,,,,,
"Jul 28, 2021 / 11:10:00 PM",74.9,43.2,73,51,point,,,,,,,
"Jul 28, 2021 / 11:10:30 PM",74.9,43.2,73,51,point,,,,,,,
"Jul 28, 2021 / 11:11:00 PM",74.9,43.2,73,51,point,,,,,,,
"Jul 28, 2021 / 11:11:30 PM",74.9,43.2,73,51,point,,,,,,,
"Jul 28, 2021 / 11:12:00 PM",74.9,43.2,73,51,point,,,,,,,
"Jul 28, 2021 / 11:12:30 PM",74.9,43.2,73,51,point,,,,,,,
"Jul 28, 2021 / 11:13:00 PM",74.9,43.2,73,51,point,,,,,,,
"Jul 28, 2021 / 11:13:30 PM",74.9,43.2,73,51,point,,,,,,,
"Jul 28, 2021 / 11:14:00 PM",74.9,43.2,73,51,point,,,,,,,
"Jul 28, 2021 / 11:14:30 PM",74.9,43.2,73,51,point,,,,,,,
"Jul 28, 2021 / 11:15:00 PM",74.9,43.2,73,51,point,,,,,,,
"Jul 28, 2021 / 11:15:30 PM",74.9,43.2,73,51,point,,,,,,,
"Jul 28, 2021 / 11:16:00 PM",74.9,43.2,73,51,point,,,,,,,
"Jul 28, 2021 / 11:16:30 PM",74.9,43.2,73,51,point,,,,,,,
"Jul 28, 2021 / 11:17:00 PM",74.8,43.2,72.9,51,point,,,,,,,
"Jul 28, 2021 / 11:17:30 PM",74.8,43.2,72.9,51,point,,,,,,,
"Jul 28, 2021 / 11:18:00 PM",74.9,43.2,73,51,point,,,,,,,
"Jul 28, 2021 / 11:18:30 PM",74.8,43.2,72.9,51,point,,,,,,,
"Jul 28, 2021 / 11:19:00 PM",74.9,43.2,73,51,point,,,,,,,
"Jul 28, 2021 / 11:19:30 PM",74.9,43.2,73,51,point,,,,,,,
"Jul 28, 2021 / 11:20:00 PM",74.9,43.2,73,51,point,,,,,,,
"Jul 28, 2021 / 11:20:30 PM",74.9,43.2,73,51,point,,,,,,,
"Jul 28, 2021 / 11:21:00 PM",74.8,43.3,72.9,51,point,,,,,,,
"Jul 28, 2021 / 11:21:30 PM",74.8,43.3,72.9,51,point,,,,,,,
"Jul 28, 2021 / 11:22:00 PM",74.8,43.3,72.9,51,point,,,,,,,
"Jul 28, 2021 / 11:22:30 PM",74.9,43.3,73,51,point,,,,,,,
"Jul 28, 2021 / 11:23:00 PM",74.8,43.3,72.9,51,point,,,,,,,
"Jul 28, 2021 / 11:23:30 PM",74.8,43.3,72.9,51,point,,,,,,,
"Jul 28, 2021 / 11:24:00 PM",74.9,43.3,73,51.1,point,,,,,,,
"Jul 28, 2021 / 11:24:30 PM",74.9,43.3,73,51.1,point,,,,,,,
"Jul 28, 2021 / 11:25:00 PM",74.8,43.3,72.9,51,point,,,,,,,
"Jul 28, 2021 / 11:25:30 PM",74.8,43.3,72.9,51,point,,,,,,,
"Jul 28, 2021 / 11:26:00 PM",74.8,43.3,72.9,51,point,,,,,,,
"Jul 28, 2021 / 11:26:30 PM",74.8,43.3,72.9,51,point,,,,,,,
"Jul 28, 2021 / 11:27:00 PM",74.8,43.3,72.9,51,point,,,,,,,
"Jul 28, 2021 / 11:27:30 PM",74.8,43.3,72.9,51,point,,,,,,,
"Jul 28, 2021 / 11:28:00 PM",74.8,43.3,72.9,51,point,,,,,,,
"Jul 28, 2021 / 11:28:30 PM",74.8,43.3,72.9,51,point,,,,,,,
"Jul 28, 2021 / 11:29:00 PM",74.8,43.3,72.9,51,point,,,,,,,
"Jul 28, 2021 / 11:29:30 PM",74.8,43.3,72.9,51,point,,,,,,,
"Jul 28, 2021 / 11:30:00 PM",74.8,43.3,72.9,51,point,,,,,,,
"Jul 28, 2021 / 11:30:30 PM",74.8,43.3,72.9,51,point,,,,,,,
"Jul 28, 2021 / 11:31:00 PM",74.8,43.3,72.9,51,point,,,,,,,
"Jul 28, 2021 / 11:31:30 PM",74.8,43.3,72.9,51,point,,,,,,,
"Jul 28, 2021 / 11:32:00 PM",74.8,43.3,72.9,51,point,,,,,,,
"Jul 28, 2021 / 11:32:30 PM",74.8,43.4,72.9,51,point,,,,,,,
"Jul 28, 2021 / 11:33:00 PM",74.8,43.4,72.9,51.1,point,,,,,,,
"Jul 28, 2021 / 11:33:30 PM",74.8,43.4,72.9,51,point,,,,,,,
"Jul 28, 2021 / 11:34:00 PM",74.8,43.4,72.9,51,point,,,,,,,
"Jul 28, 2021 / 11:34:30 PM",74.8,43.4,72.9,51,point,,,,,,,
"Jul 28, 2021 / 11:35:00 PM",74.7,43.4,72.9,51,point,,,,,,,
"Jul 28, 2021 / 11:35:30 PM",74.8,43.4,72.9,51,point,,,,,,,
"Jul 28, 2021 / 11:36:00 PM",74.8,43.4,72.9,51,point,,,,,,,
"Jul 28, 2021 / 11:36:30 PM",74.8,43.4,72.9,51,point,,,,,,,
"Jul 28, 2021 / 11:37:00 PM",74.8,43.4,72.9,51.1,point,,,,,,,
"Jul 28, 2021 / 11:37:30 PM",74.8,43.4,72.9,51,point,,,,,,,
"Jul 28, 2021 / 11:38:00 PM",74.8,43.4,72.9,51,point,,,,,,,
"Jul 28, 2021 / 11:38:30 PM",74.7,43.4,72.9,51,point,,,,,,,
"Jul 28, 2021 / 11:39:00 PM",74.8,43.4,72.9,51,point,,,,,,,
"Jul 28, 2021 / 11:39:30 PM",74.8,43.4,72.9,51,point,,,,,,,
"Jul 28, 2021 / 11:40:00 PM",74.7,43.4,72.9,51,point,,,,,,,
"Jul 28, 2021 / 11:40:30 PM",74.8,43.4,72.9,51,point,,,,,,,
"Jul 28, 2021 / 11:41:00 PM",74.8,43.4,72.9,51,point,,,,,,,
"Jul 28, 2021 / 11:41:30 PM",74.7,43.4,72.9,51,point,,,,,,,
"Jul 28, 2021 / 11:42:00 PM",74.7,43.4,72.9,51,point,,,,,,,
"Jul 28, 2021 / 11:42:30 PM",74.7,43.4,72.9,51,point,,,,,,,
"Jul 28, 2021 / 11:43:00 PM",74.8,43.4,72.9,51,point,,,,,,,
"Jul 28, 2021 / 11:43:30 PM",74.8,43.4,73,51.1,point,,,,,,,
"Jul 28, 2021 / 11:44:00 PM",74.7,43.4,73,51,point,,,,,,,
"Jul 28, 2021 / 11:44:30 PM",74.8,43.4,73,51.1,point,,,,,,,
"Jul 28, 2021 / 11:45:00 PM",74.7,43.4,73,51,point,,,,,,,
"Jul 28, 2021 / 11:45:30 PM",74.7,43.4,73,51,point,,,,,,,
"Jul 28, 2021 / 11:46:00 PM",74.7,43.4,73,51,point,,,,,,,
"Jul 28, 2021 / 11:46:30 PM",74.7,43.4,73,51,point,,,,,,,
"Jul 28, 2021 / 11:47:00 PM",74.7,43.4,73,51,point,,,,,,,
"Jul 28, 2021 / 11:47:30 PM",74.7,43.4,73,51,point,,,,,,,
"Jul 28, 2021 / 11:48:00 PM",74.7,43.4,73,51,point,,,,,,,
"Jul 28, 2021 / 11:48:30 PM",74.7,43.4,73,51,point,,,,,,,
"Jul 28, 2021 / 11:49:00 PM",74.7,43.4,73,51,point,,,,,,,
"Jul 28, 2021 / 11:49:30 PM",74.7,43.4,73,51,point,,,,,,,
"Jul 28, 2021 / 11:50:00 PM",74.7,43.4,73,51,point,,,,,,,
"Jul 28, 2021 / 11:50:30 PM",74.7,43.4,73,51,point,,,,,,,
"Jul 28, 2021 / 11:51:00 PM",74.7,43.5,73,51,point,,,,,,,
"Jul 28, 2021 / 11:51:30 PM",74.7,43.5,73,51,point,,,,,,,
"Jul 28, 2021 / 11:52:00 PM",74.7,43.5,73,51,point,,,,,,,
"Jul 28, 2021 / 11:52:30 PM",74.7,43.5,73,51,point,,,,,,,
"Jul 28, 2021 / 11:53:00 PM",74.7,43.5,73,51,point,,,,,,,
"Jul 28, 2021 / 11:53:30 PM",74.7,43.5,73,51,point,,,,,,,
"Jul 28, 2021 / 11:54:00 PM",74.7,43.5,73,51,point,,,,,,,
"Jul 28, 2021 / 11:54:30 PM",74.7,43.5,73,51,point,,,,,,,
"Jul 28, 2021 / 11:55:00 PM",74.7,43.5,73,51,point,,,,,,,
"Jul 28, 2021 / 11:55:30 PM",74.7,43.5,73,51,point,,,,,,,
"Jul 28, 2021 / 11:56:00 PM",74.7,43.5,73,51,point,,,,,,,
"Jul 28, 2021 / 11:56:30 PM",74.7,43.5,73,51,point,,,,,,,
"Jul 28, 2021 / 11:57:00 PM",74.7,43.5,73,51,point,,,,,,,
"Jul 28, 2021 / 11:57:30 PM",74.7,43.5,73,51,point,,,,,,,
"Jul 28, 2021 / 11:58:00 PM",74.7,43.5,73,51,point,,,,,,,
"Jul 28, 2021 / 11:58:30 PM",74.7,43.5,73,51,point,,,,,,,
"Jul 28, 2021 / 11:59:00 PM",74.7,43.5,73,51,point,,,,,,,
"Jul 28, 2021 / 11:59:30 PM",74.7,43.5,73,51,point,,,,,,,
"Jul 29, 2021 / 12:00:00 AM",74.7,43.5,73,51,point,,,,,,,
"Jul 29, 2021 / 12:00:30 AM",74.7,43.5,73,51.1,point,,,,,,,
"Jul 29, 2021 / 12:01:00 AM",74.7,43.5,73,51,point,,,,,,,
"Jul 29, 2021 / 12:01:30 AM",74.7,43.5,73,51,point,,,,,,,
"Jul 29, 2021 / 12:02:00 AM",74.7,43.5,73,51,point,,,,,,,
"Jul 29, 2021 / 12:02:30 AM",74.7,43.5,73,51.1,point,,,,,,,
"Jul 29, 2021 / 12:03:00 AM",74.7,43.5,73,51,point,,,,,,,
"Jul 29, 2021 / 12:03:30 AM",74.7,43.5,73,51,point,,,,,,,
"Jul 29, 2021 / 12:04:00 AM",74.7,43.5,73,51,point,,,,,,,
"Jul 29, 2021 / 12:04:30 AM",74.7,43.5,73,51,point,,,,,,,
"Jul 29, 2021 / 12:05:00 AM",74.7,43.5,73,51,point,,,,,,,
"Jul 29, 2021 / 12:05:30 AM",74.7,43.5,73,51,point,,,,,,,
"Jul 29, 2021 / 12:06:00 AM",74.7,43.6,73,51,point,,,,,,,
"Jul 29, 2021 / 12:06:30 AM",74.7,43.5,73,51,point,,,,,,,
"Jul 29, 2021 / 12:07:00 AM",74.7,43.6,73,51,point,,,,,,,
"Jul 29, 2021 / 12:07:30 AM",74.7,43.6,73,51,point,,,,,,,
"Jul 29, 2021 / 12:08:00 AM",74.6,43.6,72.9,51,point,,,,,,,
"Jul 29, 2021 / 12:08:30 AM",74.7,43.6,73,51,point,,,,,,,
"Jul 29, 2021 / 12:09:00 AM",74.6,43.6,72.9,51,point,,,,,,,
"Jul 29, 2021 / 12:09:30 AM",74.7,43.6,73,51,point,,,,,,,
"Jul 29, 2021 / 12:10:00 AM",74.6,43.6,72.9,51,point,,,,,,,
"Jul 29, 2021 / 12:10:30 AM",74.7,43.6,73,51,point,,,,,,,
"Jul 29, 2021 / 12:11:00 AM",74.6,43.6,72.9,51,point,,,,,,,
"Jul 29, 2021 / 12:11:30 AM",74.6,43.6,72.9,51,point,,,,,,,
"Jul 29, 2021 / 12:12:00 AM",74.6,43.6,72.9,51,point,,,,,,,
"Jul 29, 2021 / 12:12:30 AM",74.6,43.6,72.9,51,point,,,,,,,
"Jul 29, 2021 / 12:13:00 AM",74.7,43.6,73,51,point,,,,,,,
"Jul 29, 2021 / 12:13:30 AM",74.6,43.6,72.9,51,point,,,,,,,
"Jul 29, 2021 / 12:14:00 AM",74.6,43.6,72.9,51,point,,,,,,,
"Jul 29, 2021 / 12:14:30 AM",74.6,43.6,72.9,50.9,point,,,,,,,
"Jul 29, 2021 / 12:15:00 AM",74.6,43.6,72.9,50.9,point,,,,,,,
"Jul 29, 2021 / 12:15:30 AM",74.6,43.6,72.9,51,point,,,,,,,
"Jul 29, 2021 / 12:16:00 AM",74.6,43.6,72.9,51,point,,,,,,,
"Jul 29, 2021 / 12:16:30 AM",74.6,43.6,72.9,51,point,,,,,,,
"Jul 29, 2021 / 12:17:00 AM",74.6,43.6,72.9,50.9,point,,,,,,,
"Jul 29, 2021 / 12:17:30 AM",74.6,43.6,72.9,50.9,point,,,,,,,
"Jul 29, 2021 / 12:18:00 AM",74.6,43.6,72.9,51,point,,,,,,,
"Jul 29, 2021 / 12:18:30 AM",74.5,43.6,72.9,51,point,,,,,,,
"Jul 29, 2021 / 12:19:00 AM",74.6,43.6,72.9,51,point,,,,,,,
"Jul 29, 2021 / 12:19:30 AM",74.6,43.6,72.9,51,point,,,,,,,
"Jul 29, 2021 / 12:20:00 AM",74.6,43.6,72.9,51,point,,,,,,,
"Jul 29, 2021 / 12:20:30 AM",74.6,43.6,72.9,51,point,,,,,,,
"Jul 29, 2021 / 12:21:00 AM",74.6,43.6,72.9,51,point,,,,,,,
"Jul 29, 2021 / 12:21:30 AM",74.6,43.6,72.9,51,point,,,,,,,
